setting	metric	analysis_variant	information_protocol	approximation	regularization_view	model_a	model_b	roots	mean_log_score_a_minus_b	root_wins_a	root_ties	replicates	seed	conditional_95_lower	conditional_95_upper
half50	raising	all_strict	side_informed	gh80	selected	retention_bounded	retention_bounded_plus_HU	515	-0.003256135872336067	245	5	5000	2026092007	-0.006706011431962377	8.227478089094971e-05
half50	raising	all_strict	side_informed	gh80	selected	retention_nonnegative	current_only	515	0.004902723703334263	162	9	5000	2026092007	-0.0001418540421646245	0.010552374156041005
half50	raising	all_strict	side_informed	gh80	selected	retention_nonnegative	input_plus_surface	515	-0.0013288277284059643	195	16	5000	2026092007	-0.006083327845116636	0.003246828976139404
half50	raising	all_strict	side_informed	gh80	selected	retention_nonnegative	HU_plus_surface	515	-0.0037380935814974293	243	9	5000	2026092007	-0.008753979397039166	0.0007260728088093622
half50	raising	all_strict	side_informed	gh80	selected	retention_nonnegative	retention_bounded_plus_HU	515	-0.000994890619082043	254	11	5000	2026092007	-0.00843204061393975	0.006284625599813803
half50	raising	all_strict	side_informed	gh80	selected	current_only	input_plus_surface	515	-0.006231551431740228	302	9	5000	2026092007	-0.016591738150410193	0.003411197727896453
half50	raising	all_strict	side_informed	gh80	selected	current_only	HU_plus_surface	515	-0.008640817284831692	261	7	5000	2026092007	-0.018761063571761494	0.0005213029227285217
half50	raising	all_strict	side_informed	gh80	selected	current_only	retention_bounded_plus_HU	515	-0.005897614322416307	289	7	5000	2026092007	-0.018906994097662395	0.006330744067958802
half50	raising	all_strict	side_informed	gh80	selected	input_plus_surface	HU_plus_surface	515	-0.0024092658530914636	194	37	5000	2026092007	-0.005139669485229554	-0.00036245946380078487
half50	raising	all_strict	side_informed	gh80	selected	input_plus_surface	retention_bounded_plus_HU	515	0.0003339371093239219	256	21	5000	2026092007	-0.0025630767546075224	0.0031428360427333646
half50	raising	all_strict	side_informed	gh80	selected	HU_plus_surface	retention_bounded_plus_HU	515	0.002743202962415386	312	23	5000	2026092007	-0.0009744078353703446	0.006598362613445358
half50	raising	all_strict	wholly_unseen	laplace	selected	retention_bounded	retention_nonnegative	515	-0.013109874517838413	283	27	5000	2026092007	-0.03478658654192171	0.009379267388486011
half50	raising	all_strict	wholly_unseen	laplace	selected	retention_bounded	current_only	515	-5.2668704331805015e-05	229	70	5000	2026092007	-0.031116999141717457	0.03236320701875028
half50	raising	all_strict	wholly_unseen	laplace	selected	retention_bounded	input_plus_surface	515	-0.015575026322493751	233	30	5000	2026092007	-0.027755736114533518	-0.0028969583978000145
half50	raising	all_strict	wholly_unseen	laplace	selected	retention_bounded	HU_plus_surface	515	-0.02071803450525522	232	22	5000	2026092007	-0.03577675381144926	-0.005477279084226774
half50	raising	all_strict	wholly_unseen	laplace	selected	retention_bounded	retention_bounded_plus_HU	515	-0.013232870100459718	300	23	5000	2026092007	-0.020262797979617275	-0.006161450967835699
half50	raising	all_strict	wholly_unseen	laplace	selected	retention_nonnegative	current_only	515	0.013057205813506601	163	33	5000	2026092007	0.0032168942835146264	0.023261778737813075
half50	raising	all_strict	wholly_unseen	laplace	selected	retention_nonnegative	input_plus_surface	515	-0.002465151804655341	204	56	5000	2026092007	-0.012494592407843109	0.007184275330245447
half50	raising	all_strict	wholly_unseen	laplace	selected	retention_nonnegative	HU_plus_surface	515	-0.007608159987416813	218	43	5000	2026092007	-0.01870528719280425	0.003730456376822363
half50	raising	all_strict	wholly_unseen	laplace	selected	retention_nonnegative	retention_bounded_plus_HU	515	-0.00012299558262130587	256	69	5000	2026092007	-0.016031385778337924	0.015139561145168467
half50	raising	all_strict	wholly_unseen	laplace	selected	current_only	input_plus_surface	515	-0.015522357618161942	298	29	5000	2026092007	-0.0354989479065758	0.0036981695381076616
half50	raising	all_strict	wholly_unseen	laplace	selected	current_only	HU_plus_surface	515	-0.020665365800923412	245	20	5000	2026092007	-0.0409125337079996	-0.0011036284804902393
half50	raising	all_strict	wholly_unseen	laplace	selected	current_only	retention_bounded_plus_HU	515	-0.01318020139612791	322	25	5000	2026092007	-0.0390851012279225	0.011627028390565468
half50	raising	all_strict	wholly_unseen	laplace	selected	input_plus_surface	HU_plus_surface	515	-0.005143008182761473	203	52	5000	2026092007	-0.011681186735028909	0.0021117959662588057
half50	raising	all_strict	wholly_unseen	laplace	selected	input_plus_surface	retention_bounded_plus_HU	515	0.0023421562220340337	249	27	5000	2026092007	-0.003866546762409491	0.008465686467257727
half50	raising	all_strict	wholly_unseen	laplace	selected	HU_plus_surface	retention_bounded_plus_HU	515	0.007485164404795507	280	50	5000	2026092007	-0.0014295078544293638	0.01568423171216598
half50	raising	all_strict	wholly_unseen	gh80	selected	retention_bounded	retention_nonnegative	515	-0.013109874517838413	283	27	5000	2026092007	-0.03478658654192171	0.009379267388486011
half50	raising	all_strict	wholly_unseen	gh80	selected	retention_bounded	current_only	515	-5.2668704331805015e-05	229	70	5000	2026092007	-0.031116999141717457	0.03236320701875028
half50	raising	all_strict	wholly_unseen	gh80	selected	retention_bounded	input_plus_surface	515	-0.015575026322493751	233	30	5000	2026092007	-0.027755736114533518	-0.0028969583978000145
half50	raising	all_strict	wholly_unseen	gh80	selected	retention_bounded	HU_plus_surface	515	-0.02102141037519732	278	31	5000	2026092007	-0.03479418184936953	-0.006966518045400582
half50	raising	all_strict	wholly_unseen	gh80	selected	retention_bounded	retention_bounded_plus_HU	515	-0.012534711363709605	239	24	5000	2026092007	-0.019394633971974398	-0.0055234143877205995
half50	raising	all_strict	wholly_unseen	gh80	selected	retention_nonnegative	current_only	515	0.013057205813506601	163	33	5000	2026092007	0.0032168942835146264	0.023261778737813075
half50	raising	all_strict	wholly_unseen	gh80	selected	retention_nonnegative	input_plus_surface	515	-0.002465151804655341	204	56	5000	2026092007	-0.012494592407843109	0.007184275330245447
half50	raising	all_strict	wholly_unseen	gh80	selected	retention_nonnegative	HU_plus_surface	515	-0.007911535857358912	245	22	5000	2026092007	-0.017480496647471463	0.0018430032333181324
half50	raising	all_strict	wholly_unseen	gh80	selected	retention_nonnegative	retention_bounded_plus_HU	515	0.0005751631541288073	166	45	5000	2026092007	-0.01521561890534341	0.015745511809029715
half50	raising	all_strict	wholly_unseen	gh80	selected	current_only	input_plus_surface	515	-0.015522357618161942	298	29	5000	2026092007	-0.0354989479065758	0.0036981695381076616
half50	raising	all_strict	wholly_unseen	gh80	selected	current_only	HU_plus_surface	515	-0.020968741670865508	248	29	5000	2026092007	-0.04016249516496939	-0.0022353948328176876
half50	raising	all_strict	wholly_unseen	gh80	selected	current_only	retention_bounded_plus_HU	515	-0.012482042659377798	235	28	5000	2026092007	-0.03836526562898458	0.012502560436595807
half50	raising	all_strict	wholly_unseen	gh80	selected	input_plus_surface	HU_plus_surface	515	-0.005446384052703568	104	116	5000	2026092007	-0.009881971447831808	-0.0013307500561898283
half50	raising	all_strict	wholly_unseen	gh80	selected	input_plus_surface	retention_bounded_plus_HU	515	0.003040314958784149	140	88	5000	2026092007	-0.002893613344885687	0.008873764906329618
half50	raising	all_strict	wholly_unseen	gh80	selected	HU_plus_surface	retention_bounded_plus_HU	515	0.008486699011487716	238	79	5000	2026092007	0.000977570716328649	0.015793417067028335
half50	raising	all_agreeing_offsets	side_informed	laplace	selected	retention_bounded	retention_nonnegative	515	0.00012059326470399326	226	8	5000	2026092007	-0.0031806549368681544	0.0034167854053030176
half50	raising	all_agreeing_offsets	side_informed	laplace	selected	retention_bounded	current_only	515	0.023998381755857855	238	4	5000	2026092007	0.005978311057999373	0.04413897820066704
half50	raising	all_agreeing_offsets	side_informed	laplace	selected	retention_bounded	input_plus_surface	515	0.005132002075832826	202	8	5000	2026092007	-0.001981931152070176	0.012731784217449096
half50	raising	all_agreeing_offsets	side_informed	laplace	selected	retention_bounded	HU_plus_surface	515	0.0036867494349394135	204	12	5000	2026092007	-0.003819962865310676	0.01156273146116756
half50	raising	all_agreeing_offsets	side_informed	laplace	selected	retention_bounded	retention_bounded_plus_HU	515	0.0003455769998691816	185	4	5000	2026092007	-0.002519108737988026	0.003314095258710509
half50	raising	all_agreeing_offsets	side_informed	laplace	selected	retention_nonnegative	current_only	515	0.02387778849115386	273	5	5000	2026092007	0.003396378925556718	0.04668528514862932
half50	raising	all_agreeing_offsets	side_informed	laplace	selected	retention_nonnegative	input_plus_surface	515	0.005011408811128833	177	29	5000	2026092007	-0.004961136595719143	0.015702290505815814
half50	raising	all_agreeing_offsets	side_informed	laplace	selected	retention_nonnegative	HU_plus_surface	515	0.0035661561702354213	226	8	5000	2026092007	-0.006696142721182988	0.014365708728837523
half50	raising	all_agreeing_offsets	side_informed	laplace	selected	retention_nonnegative	retention_bounded_plus_HU	515	0.00022498373516518843	204	10	5000	2026092007	-0.005613931191905392	0.006181159595041455
half50	raising	all_agreeing_offsets	side_informed	laplace	selected	current_only	input_plus_surface	515	-0.018866379680025025	280	3	5000	2026092007	-0.03133335496598205	-0.007709750300106854
half50	raising	all_agreeing_offsets	side_informed	laplace	selected	current_only	HU_plus_surface	515	-0.020311632320918437	229	7	5000	2026092007	-0.03309123764520996	-0.009114031669604226
half50	raising	all_agreeing_offsets	side_informed	laplace	selected	current_only	retention_bounded_plus_HU	515	-0.023652804755988667	236	27	5000	2026092007	-0.04116439655353001	-0.008096009701455395
half50	raising	all_agreeing_offsets	side_informed	laplace	selected	input_plus_surface	HU_plus_surface	515	-0.0014452526408934125	246	11	5000	2026092007	-0.003055826302603978	-0.0001367093238620371
half50	raising	all_agreeing_offsets	side_informed	laplace	selected	input_plus_surface	retention_bounded_plus_HU	515	-0.004786425075963645	272	21	5000	2026092007	-0.009806276750097886	-0.0002636581097190785
half50	raising	all_agreeing_offsets	side_informed	laplace	selected	HU_plus_surface	retention_bounded_plus_HU	515	-0.0033411724350702323	282	5	5000	2026092007	-0.008434787718530094	0.0014180351557508718
half50	raising	all_agreeing_offsets	side_informed	gh80	selected	retention_bounded	retention_nonnegative	515	0.00012059326470399326	226	8	5000	2026092007	-0.0031806549368681544	0.0034167854053030176
half50	raising	all_agreeing_offsets	side_informed	gh80	selected	retention_bounded	current_only	515	0.023998381755857855	238	4	5000	2026092007	0.005978311057999373	0.04413897820066704
half50	raising	all_agreeing_offsets	side_informed	gh80	selected	retention_bounded	input_plus_surface	515	0.005132002075832826	202	8	5000	2026092007	-0.001981931152070176	0.012731784217449096
half50	raising	all_agreeing_offsets	side_informed	gh80	selected	retention_bounded	HU_plus_surface	515	0.004093405246476259	218	10	5000	2026092007	-0.0033989201601783052	0.011937717615403668
half50	raising	all_agreeing_offsets	side_informed	gh80	selected	retention_bounded	retention_bounded_plus_HU	515	0.0007040708087737023	203	25	5000	2026092007	-0.0020699224837948094	0.0036168422387134577
half50	raising	all_agreeing_offsets	side_informed	gh80	selected	retention_nonnegative	current_only	515	0.02387778849115386	273	5	5000	2026092007	0.003396378925556718	0.04668528514862932
half50	raising	all_agreeing_offsets	side_informed	gh80	selected	retention_nonnegative	input_plus_surface	515	0.005011408811128833	177	29	5000	2026092007	-0.004961136595719143	0.015702290505815814
half50	raising	all_agreeing_offsets	side_informed	gh80	selected	retention_nonnegative	HU_plus_surface	515	0.003972811981772263	226	10	5000	2026092007	-0.006399328453464241	0.0148613211557139
half50	raising	all_agreeing_offsets	side_informed	gh80	selected	retention_nonnegative	retention_bounded_plus_HU	515	0.0005834775440697089	218	7	5000	2026092007	-0.005252498643306114	0.006539451001155184
half50	raising	all_agreeing_offsets	side_informed	gh80	selected	current_only	input_plus_surface	515	-0.018866379680025025	280	3	5000	2026092007	-0.03133335496598205	-0.007709750300106854
half50	raising	all_agreeing_offsets	side_informed	gh80	selected	current_only	HU_plus_surface	515	-0.019904976509381597	257	8	5000	2026092007	-0.03254700322597388	-0.008889567188429865
half50	raising	all_agreeing_offsets	side_informed	gh80	selected	current_only	retention_bounded_plus_HU	515	-0.023294310947084153	257	7	5000	2026092007	-0.04069858867822434	-0.007770174869069181
half50	raising	all_agreeing_offsets	side_informed	gh80	selected	input_plus_surface	HU_plus_surface	515	-0.0010385968293565688	239	6	5000	2026092007	-0.0023354928920390756	-1.2236977386639896e-06
half50	raising	all_agreeing_offsets	side_informed	gh80	selected	input_plus_surface	retention_bounded_plus_HU	515	-0.004427931267059124	276	20	5000	2026092007	-0.009319964268770173	0.0001132785429561628
half50	raising	all_agreeing_offsets	side_informed	gh80	selected	HU_plus_surface	retention_bounded_plus_HU	515	-0.0033893344377025547	252	3	5000	2026092007	-0.008534185322317976	0.001444595193448314
half50	raising	all_agreeing_offsets	wholly_unseen	laplace	selected	retention_bounded	retention_nonnegative	515	0.0023646450188222626	215	26	5000	2026092007	-0.003667605505139665	0.008204966527823808
half50	raising	all_agreeing_offsets	wholly_unseen	laplace	selected	retention_bounded	current_only	515	0.06938802305204461	237	17	5000	2026092007	0.033255663815154116	0.10683245400489359
half50	raising	all_agreeing_offsets	wholly_unseen	laplace	selected	retention_bounded	input_plus_surface	515	0.014911109873811272	205	29	5000	2026092007	0.0005022259262013345	0.029934271480666425
half50	raising	all_agreeing_offsets	wholly_unseen	laplace	selected	retention_bounded	HU_plus_surface	515	0.010605834073672502	206	38	5000	2026092007	-0.004301042480989265	0.027128321860084213
half50	raising	all_agreeing_offsets	wholly_unseen	laplace	selected	retention_bounded	retention_bounded_plus_HU	515	0.0005012195985874797	135	21	5000	2026092007	-0.005139710153984013	0.0061697081298328245
half50	raising	all_agreeing_offsets	wholly_unseen	laplace	selected	retention_nonnegative	current_only	515	0.06702337803322234	308	22	5000	2026092007	0.026615345435816812	0.10938158552911938
half50	raising	all_agreeing_offsets	wholly_unseen	laplace	selected	retention_nonnegative	input_plus_surface	515	0.012546464854989007	162	98	5000	2026092007	-0.0067128674002012115	0.0325238803653774
half50	raising	all_agreeing_offsets	wholly_unseen	laplace	selected	retention_nonnegative	HU_plus_surface	515	0.008241189054850238	226	24	5000	2026092007	-0.01141320332119744	0.029444401123995222
half50	raising	all_agreeing_offsets	wholly_unseen	laplace	selected	retention_nonnegative	retention_bounded_plus_HU	515	-0.0018634254202347829	166	32	5000	2026092007	-0.012317383978203969	0.008802057929901188
half50	raising	all_agreeing_offsets	wholly_unseen	laplace	selected	current_only	input_plus_surface	515	-0.05447691317823333	228	19	5000	2026092007	-0.07737055463691343	-0.032503054615138506
