"speaker_split"	"tracker_id"	"start_offset_ms"	"end_offset_ms"	"paired_speaker_support"	"f1_20_positive_speakers"	"f1_20_zero_speakers"	"dress_minus_fleece_f1_20_median_hz"	"f2_20_positive_speakers"	"f2_20_zero_speakers"	"fleece_minus_dress_f2_20_median_hz"	"f1_30_positive_speakers"	"f1_30_zero_speakers"	"dress_minus_fleece_f1_30_median_hz"	"f2_30_positive_speakers"	"f2_30_zero_speakers"	"fleece_minus_dress_f2_30_median_hz"	"f1_40_positive_speakers"	"f1_40_zero_speakers"	"dress_minus_fleece_f1_40_median_hz"	"f2_40_positive_speakers"	"f2_40_zero_speakers"	"fleece_minus_dress_f2_40_median_hz"	"f1_50_positive_speakers"	"f1_50_zero_speakers"	"dress_minus_fleece_f1_50_median_hz"	"f2_50_positive_speakers"	"f2_50_zero_speakers"	"fleece_minus_dress_f2_50_median_hz"	"f1_60_positive_speakers"	"f1_60_zero_speakers"	"dress_minus_fleece_f1_60_median_hz"	"f2_60_positive_speakers"	"f2_60_zero_speakers"	"fleece_minus_dress_f2_60_median_hz"	"f1_70_positive_speakers"	"f1_70_zero_speakers"	"dress_minus_fleece_f1_70_median_hz"	"f2_70_positive_speakers"	"f2_70_zero_speakers"	"fleece_minus_dress_f2_70_median_hz"	"f1_80_positive_speakers"	"f1_80_zero_speakers"	"dress_minus_fleece_f1_80_median_hz"	"f2_80_positive_speakers"	"f2_80_zero_speakers"	"fleece_minus_dress_f2_80_median_hz"
"CONFIRMATION_ODD"	"T5000_W025"	20	-20	50	50	0	"246 370514789/31250000000"	50	0	"541 166340774241/1000000000000"	50	0	"258 47371469607/62500000000"	50	0	"532 20071871449/1000000000000"	50	0	"276 29945826751/1000000000000"	49	0	"534 40526834257/500000000000"	50	0	"288 110068712871/125000000000"	50	0	"541 961725551029/1000000000000"	50	0	"289 221233352567/250000000000"	50	0	"526 336710544263/500000000000"	50	0	"278 652205204561/1000000000000"	49	0	"527 613841663243/1000000000000"	50	0	"280 813509155503/1000000000000"	48	0	"510 133285906071/250000000000"
"CONFIRMATION_ODD"	"T5000_W025"	20	-10	50	50	0	"249 916281616187/1000000000000"	50	0	"536 55746800489/1000000000000"	50	0	"266 51263934063/125000000000"	48	0	"532 118225315841/1000000000000"	50	0	"276 97435256993/250000000000"	49	0	"541 9727897457/200000000000"	50	0	"274 347388671209/500000000000"	48	0	"530 926274531059/1000000000000"	50	0	"270 60431993293/200000000000"	49	0	"501 785356326433/1000000000000"	50	0	"262 45862015747/50000000000"	49	0	"509 50861876347/62500000000"	50	0	"247 571301855473/1000000000000"	48	0	"485 203650924509/1000000000000"
"CONFIRMATION_ODD"	"T5000_W025"	20	0	50	50	0	"254 45484346887/1000000000000"	49	0	"502 86946056291/100000000000"	50	0	"271 20349433371/40000000000"	48	0	"561 973750748661/1000000000000"	50	0	"268 24031802673/100000000000"	48	0	"547 877002636747/1000000000000"	50	0	"268 108438298597/500000000000"	48	0	"519 113103856943/200000000000"	50	0	"260 181297955121/200000000000"	47	0	"512 135263887157/250000000000"	50	0	"255 340965254171/500000000000"	49	0	"480 216282301/50000000000"	50	0	"237 385702719/1250000000"	49	0	"425 466814324337/1000000000000"
"CONFIRMATION_ODD"	"T5000_W025"	20	10	45	45	0	"257 488725314529/500000000000"	44	0	"554 481459887307/500000000000"	45	0	"269 382890609043/500000000000"	45	0	"567 196435621517/200000000000"	45	0	"283 519001242401/1000000000000"	45	0	"647 265331329257/500000000000"	45	0	"270 5726983307/50000000000"	42	0	"512 8592999651/100000000000"	45	0	"270 89780832133/250000000000"	43	0	"510 54062810089/125000000000"	45	0	"263 284571183751/1000000000000"	44	0	"511 27187716759/62500000000"	45	0	"226 76745215569/200000000000"	45	0	"397 175571776189/200000000000"
"CONFIRMATION_ODD"	"T5000_W025"	20	20	45	45	0	"270 560427534359/1000000000000"	43	0	"582 616909749231/1000000000000"	45	0	"287 151556092511/200000000000"	44	0	"573 259141702487/1000000000000"	45	0	"292 807019547207/1000000000000"	44	0	"535 40323090197/500000000000"	45	0	"274 8763104163/500000000000"	43	0	"529 126492328671/250000000000"	45	0	"265 698364789/1000000000000"	42	0	"504 21357721753/200000000000"	45	0	"233 935208864119/1000000000000"	43	0	"396 50283270569/62500000000"	45	0	"206 370912088063/1000000000000"	39	0	"226 500811116771/1000000000000"
"CONFIRMATION_ODD"	"T5000_W030"	-20	-20	48	46	0	"152 191887216533/500000000000"	44	0	"371 110721519109/1000000000000"	48	0	"192 113808308409/500000000000"	48	0	"419 247805031131/500000000000"	48	0	"216 237485767327/500000000000"	47	0	"449 16774830233/40000000000"	48	0	"237 247939120061/1000000000000"	47	0	"510 88219526719/200000000000"	48	0	"256 86380562399/250000000000"	45	0	"522 52108575123/500000000000"	48	0	"259 430896889561/500000000000"	46	0	"541 15862276881/200000000000"	48	0	"255 81461013329/200000000000"	46	0	"534 430079812941/500000000000"
"CONFIRMATION_ODD"	"T5000_W030"	-20	-10	49	49	0	"163 16352200217/200000000000"	45	0	"361 75311573453/250000000000"	49	0	"201 52509529591/500000000000"	48	0	"444 398750479127/500000000000"	49	0	"224 679877336171/1000000000000"	47	0	"468 93222005877/1000000000000"	49	0	"248 960953560407/1000000000000"	49	0	"528 84689880223/250000000000"	49	0	"266 28609810037/250000000000"	48	0	"562 100547656683/125000000000"	49	0	"264 16704966481/100000000000"	49	0	"545 31104340397/500000000000"	49	0	"267 687061245373/1000000000000"	48	0	"523 3856308607/10000000000"
"CONFIRMATION_ODD"	"T5000_W030"	-20	0	47	47	0	"171 758843355673/1000000000000"	46	0	"386 408011583487/500000000000"	47	0	"207 71458674893/200000000000"	47	0	"490 50349330121/125000000000"	47	0	"236 478822276447/500000000000"	46	0	"517 618689638977/1000000000000"	47	0	"258 678374418863/1000000000000"	47	0	"551 11543943083/50000000000"	47	0	"266 78098559529/250000000000"	46	0	"568 794094734871/1000000000000"	47	0	"271 930109254007/1000000000000"	45	0	"543 437852692611/1000000000000"	47	0	"260 728746223/100000000000"	45	0	"514 354413999203/1000000000000"
"CONFIRMATION_ODD"	"T5000_W030"	-20	10	45	45	0	"177 4713513259/31250000000"	44	0	"435 422946568861/1000000000000"	45	0	"209 493273984111/1000000000000"	44	0	"503 101251669077/250000000000"	45	0	"241 191696065753/1000000000000"	45	0	"529 198555566387/200000000000"	45	0	"266 558236013351/1000000000000"	43	0	"590 371717550117/1000000000000"	45	0	"279 266612969901/1000000000000"	44	0	"586 66980362931/500000000000"	45	0	"262 928681131/25000000000"	43	0	"543 642192789851/1000000000000"	45	0	"256 73455184941/1000000000000"	44	0	"460 23040415933/40000000000"
"CONFIRMATION_ODD"	"T5000_W030"	-20	20	44	44	0	"184 5987282109/20000000000"	43	0	"449 594686278011/1000000000000"	44	0	"221 324048201087/1000000000000"	44	0	"514 100714547797/200000000000"	44	0	"253 3129007567/40000000000"	43	0	"585 6257102917/125000000000"	44	0	"264 245759691499/1000000000000"	42	0	"671 460007397377/1000000000000"	44	0	"285 393439399031/500000000000"	44	0	"571 124052552647/500000000000"	44	0	"267 321912961947/500000000000"	43	0	"487 171430288633/1000000000000"	44	0	"253 228713875871/500000000000"	44	0	"436 164325183491/250000000000"
"CONFIRMATION_ODD"	"T5000_W030"	-10	-20	49	49	0	"187 3441616219/125000000000"	49	0	"417 317474198073/500000000000"	49	0	"209 142961439737/200000000000"	49	0	"471 9009802489/50000000000"	49	0	"231 51278988507/125000000000"	47	0	"484 956646860767/1000000000000"	49	0	"251 3193280509/500000000000"	49	0	"528 84689880223/250000000000"	49	0	"265 87871797383/1000000000000"	47	0	"566 654931007257/1000000000000"	49	0	"264 136040663019/1000000000000"	47	0	"555 16321404113/31250000000"	49	0	"257 997910108011/1000000000000"	47	0	"531 9722136909/10000000000"
"CONFIRMATION_ODD"	"T5000_W030"	-10	-10	48	48	0	"196 4188912367/10000000000"	48	0	"445 623997720267/1000000000000"	48	0	"214 158925129613/250000000000"	48	0	"464 396661245351/500000000000"	48	0	"242 410575444763/500000000000"	47	0	"495 391849863767/1000000000000"	48	0	"259 493082981057/500000000000"	48	0	"546 79455539537/200000000000"	48	0	"266 254131120509/1000000000000"	47	0	"603 70976013593/200000000000"	48	0	"281 40257674001/250000000000"	47	0	"546 47124315507/100000000000"	48	0	"270 144042902547/1000000000000"	46	0	"521 111078212087/500000000000"
"CONFIRMATION_ODD"	"T5000_W030"	-10	0	47	47	0	"194 21564140471/25000000000"	47	0	"466 2566647039/1000000000000"	47	0	"218 512327591063/1000000000000"	47	0	"501 199247113781/1000000000000"	47	0	"245 396208014969/1000000000000"	47	0	"543 250632623181/1000000000000"	47	0	"261 181798040731/250000000000"	46	0	"556 774149213353/1000000000000"	47	0	"267 223154230513/500000000000"	47	0	"542 165520755253/200000000000"	47	0	"257 8090895681/15625000000"	46	0	"513 30418635519/50000000000"	47	0	"252 817472684909/1000000000000"	47	0	"504 495196162287/1000000000000"
"CONFIRMATION_ODD"	"T5000_W030"	-10	10	47	47	0	"203 146811022767/1000000000000"	46	0	"531 42844241431/200000000000"	47	0	"226 430981289579/1000000000000"	44	0	"517 525124259731/1000000000000"	47	0	"252 89905602959/125000000000"	47	0	"574 773112264813/1000000000000"	47	0	"270 148290062331/250000000000"	45	0	"651 929977845741/1000000000000"	47	0	"292 429254977237/500000000000"	45	0	"556 409840273729/1000000000000"	47	0	"272 392030898773/1000000000000"	45	0	"522 231527088379/500000000000"	47	0	"257 625572482887/1000000000000"	45	0	"457 903648560373/1000000000000"
"CONFIRMATION_ODD"	"T5000_W030"	-10	20	47	47	0	"208 515642004311/1000000000000"	47	0	"523 165083214581/1000000000000"	47	0	"237 14690330759/31250000000"	46	0	"540 33189034767/500000000000"	47	0	"263 112367258731/1000000000000"	46	0	"586 319663552499/500000000000"	47	0	"275 110924395703/200000000000"	45	0	"605 131962547861/250000000000"	47	0	"275 427583425229/1000000000000"	45	0	"535 155115264347/1000000000000"	47	0	"264 135956664097/250000000000"	46	0	"500 83659950877/100000000000"	47	0	"245 74228152121/500000000000"	43	0	"406 996683633957/1000000000000"
"CONFIRMATION_ODD"	"T5000_W030"	0	-20	49	49	0	"203 6641874263/1000000000000"	49	0	"478 336166892467/1000000000000"	49	0	"228 30014785853/40000000000"	48	0	"456 101602415331/500000000000"	49	0	"245 289949443329/1000000000000"	48	0	"475 86394258163/1000000000000"	49	0	"254 148580501633/1000000000000"	48	0	"523 680452422267/1000000000000"	49	0	"267 859592360833/1000000000000"	47	0	"564 274735593111/1000000000000"	49	0	"271 218506339919/250000000000"	49	0	"538 407951858381/500000000000"	49	0	"268 20329232179/31250000000"	47	0	"511 494936578953/500000000000"
"CONFIRMATION_ODD"	"T5000_W030"	0	-10	50	50	0	"212 18601009777/125000000000"	50	0	"494 131016078671/500000000000"	50	0	"238 3093213169/5000000000"	50	0	"447 766949592717/1000000000000"	50	0	"257 98108570757/100000000000"	50	0	"525 122488941451/250000000000"	50	0	"274 64074458011/100000000000"	48	0	"531 388860239413/1000000000000"	50	0	"279 175118390339/250000000000"	50	0	"518 94905442617/500000000000"	50	0	"273 749872221691/1000000000000"	47	0	"522 83981837261/200000000000"	50	0	"266 160727582661/250000000000"	48	0	"507 631038817707/1000000000000"
"CONFIRMATION_ODD"	"T5000_W030"	0	0	49	49	0	"215 426947073079/500000000000"	49	0	"449 996579549009/1000000000000"	49	0	"240 6982421623/12500000000"	49	0	"469 806837750953/1000000000000"	49	0	"256 5037824883/25000000000"	49	0	"545 943821081043/1000000000000"	49	0	"276 310201018529/1000000000000"	48	0	"533 544161786339/1000000000000"	49	0	"267 947048745829/1000000000000"	48	0	"523 831679083781/1000000000000"	49	0	"259 907106632919/1000000000000"	47	0	"495 26031002267/125000000000"	49	0	"242 11966207023/1000000000000"	49	0	"475 7343988391/125000000000"
"CONFIRMATION_ODD"	"T5000_W030"	0	10	45	45	0	"225 25644494701/250000000000"	43	0	"493 25425977733/125000000000"	45	0	"247 67905065119/125000000000"	43	0	"562 276343558217/1000000000000"	45	0	"270 324376445989/500000000000"	44	0	"583 17635150181/40000000000"	45	0	"282 607742771171/1000000000000"	45	0	"578 379721216889/1000000000000"	45	0	"267 117807891763/500000000000"	44	0	"527 110149084351/125000000000"	45	0	"261 49606036271/500000000000"	44	0	"493 21388545739/62500000000"	45	0	"244 32805554691/125000000000"	45	0	"421 653078081343/1000000000000"
"CONFIRMATION_ODD"	"T5000_W030"	0	20	47	47	0	"230 96607897079/1000000000000"	46	0	"510 77083003729/100000000000"	47	0	"260 222133984319/250000000000"	47	0	"568 22707879101/62500000000"	47	0	"286 626196521429/1000000000000"	45	0	"590 3467517309/100000000000"	47	0	"292 611787966847/1000000000000"	45	0	"529 403815956553/500000000000"	47	0	"267 797953509073/1000000000000"	44	0	"518 3971129269/4000000000"	47	0	"260 882030326923/1000000000000"	45	0	"481 80054456863/1000000000000"	46	0	"222 202412217171/500000000000"	43	0	"366 14466845543/25000000000"
"CONFIRMATION_ODD"	"T5000_W030"	10	-20	49	49	0	"228 225256362263/250000000000"	49	0	"472 854463744969/1000000000000"	49	0	"245 612919058417/1000000000000"	48	0	"489 360759852533/1000000000000"	49	0	"260 245123581531/250000000000"	49	0	"515 146460313589/200000000000"	49	0	"271 100796251049/200000000000"	47	0	"550 23174061219/100000000000"	49	0	"276 66573776053/1000000000000"	48	0	"547 136276202751/1000000000000"	49	0	"278 44985290643/1000000000000"	49	0	"526 93669993417/100000000000"	49	0	"270 267684439493/1000000000000"	48	0	"505 295904623313/1000000000000"
"CONFIRMATION_ODD"	"T5000_W030"	10	-10	50	50	0	"234 915903566599/1000000000000"	50	0	"494 344706185119/1000000000000"	50	0	"251 116307677593/200000000000"	49	0	"537 47562674347/62500000000"	50	0	"264 33687134737/200000000000"	49	0	"548 64714448629/100000000000"	50	0	"277 73876614233/125000000000"	49	0	"547 10744020861/50000000000"	50	0	"270 91893621/390625000"	48	0	"508 76617565479/100000000000"	50	0	"267 52913386531/1000000000000"	48	0	"503 205159452481/250000000000"	50	0	"261 380404142349/500000000000"	48	0	"488 883381455111/1000000000000"
"CONFIRMATION_ODD"	"T5000_W030"	10	0	50	50	0	"240 72127988077/1000000000000"	50	0	"500 172570630417/1000000000000"	50	0	"262 101208013271/125000000000"	50	0	"520 7244938401/15625000000"	50	0	"267 185492639677/200000000000"	49	0	"556 677443781213/1000000000000"	50	0	"270 161848154929/1000000000000"	50	0	"526 985150114623/1000000000000"	50	0	"268 373739282949/1000000000000"	49	0	"509 19301180859/62500000000"	50	0	"262 103428816483/200000000000"	48	0	"475 74419629423/250000000000"	50	0	"251 54266266551/1000000000000"	49	0	"457 447890909619/500000000000"
"CONFIRMATION_ODD"	"T5000_W030"	10	10	48	48	0	"252 120785613693/500000000000"	47	0	"537 645000275659/1000000000000"	48	0	"268 40418394791/125000000000"	47	0	"562 3002965117/20000000000"	48	0	"281 60814840669/500000000000"	45	0	"593 17750155999/40000000000"	48	0	"292 80080506967/250000000000"	46	0	"539 25773402643/62500000000"	48	0	"272 12883697727/100000000000"	46	0	"511 9650765511/25000000000"	48	0	"264 23500786827/31250000000"	47	0	"494 405574301269/500000000000"	48	0	"242 70037109429/500000000000"	47	0	"430 345649043343/1000000000000"
"CONFIRMATION_ODD"	"T5000_W030"	10	20	44	44	0	"260 96017606067/200000000000"	44	0	"578 40893250003/125000000000"	44	0	"268 176170892133/1000000000000"	44	0	"570 576387250609/1000000000000"	44	0	"281 10160955241/62500000000"	43	0	"655 130188758483/200000000000"	44	0	"281 193988005527/500000000000"	43	0	"503 14416955641/250000000000"	44	0	"269 29270973367/125000000000"	43	0	"517 32340611109/40000000000"	44	0	"261 160331171043/250000000000"	42	0	"447 62034259879/200000000000"	44	0	"216 18450209761/1000000000000"	42	0	"309 352610128087/500000000000"
"CONFIRMATION_ODD"	"T5000_W030"	20	-20	50	50	0	"250 903372959623/1000000000000"	49	0	"532 40151235791/200000000000"	50	0	"265 124696475251/500000000000"	50	0	"511 246469208423/250000000000"	50	0	"273 168035740361/250000000000"	49	0	"552 37587611949/200000000000"	50	0	"289 501373104947/1000000000000"	49	0	"566 127804442281/200000000000"	50	0	"294 186117378231/250000000000"	50	0	"526 232568340867/1000000000000"	50	0	"283 74167391673/100000000000"	49	0	"522 873547416407/1000000000000"	50	0	"275 3676581877/31250000000"	49	0	"504 104013618151/125000000000"
"CONFIRMATION_ODD"	"T5000_W030"	20	-10	50	50	0	"256 262018487561/1000000000000"	50	0	"534 45609520121/100000000000"	50	0	"265 893611281219/1000000000000"	49	0	"523 451099909741/1000000000000"	50	0	"272 209098267249/500000000000"	48	0	"561 52508959263/500000000000"	50	0	"275 965107497071/1000000000000"	48	0	"533 11286372371/1000000000000"	50	0	"270 683970046063/1000000000000"	48	0	"490 90392201701/200000000000"	50	0	"258 352329663/781250000"	48	0	"488 9398125457/50000000000"	50	0	"256 101953718237/500000000000"	48	0	"494 435968334121/1000000000000"
"CONFIRMATION_ODD"	"T5000_W030"	20	0	50	50	0	"254 1192563133/62500000000"	49	0	"532 572836312651/1000000000000"	50	0	"264 494187505231/500000000000"	49	0	"552 68461497221/250000000000"	50	0	"269 380978467931/500000000000"	48	0	"552 68817257909/500000000000"	50	0	"267 868607374237/1000000000000"	50	0	"518 225591140457/500000000000"	50	0	"261 11908028587/40000000000"	47	0	"510 197816375463/200000000000"	50	0	"258 270301563291/500000000000"	48	0	"483 33217155789/100000000000"	50	0	"241 170803036283/250000000000"	50	0	"439 25127585667/125000000000"
"CONFIRMATION_ODD"	"T5000_W030"	20	10	46	46	0	"257 82663718073/1000000000000"	46	0	"587 49076938691/250000000000"	46	0	"274 794975484753/1000000000000"	46	0	"570 416978130307/500000000000"	46	0	"289 93718431809/500000000000"	46	0	"574 57210770003/125000000000"	46	0	"281 193988005527/500000000000"	45	0	"497 175682474371/250000000000"	46	0	"269 359121260711/1000000000000"	44	0	"509 174746310171/250000000000"	46	0	"265 70964292399/100000000000"	45	0	"511 288074329/800000000"	46	0	"241 251356767691/500000000000"	45	0	"420 309133863887/1000000000000"
"CONFIRMATION_ODD"	"T5000_W030"	20	20	46	46	0	"263 7584014879/20000000000"	45	0	"593 55466110799/1000000000000"	46	0	"290 352173651391/1000000000000"	44	0	"580 109420971291/1000000000000"	46	0	"296 960425323343/1000000000000"	44	0	"530 110615081563/125000000000"	46	0	"277 835758312861/1000000000000"	44	0	"517 3895632301/4000000000"	46	0	"264 280964652351/500000000000"	43	0	"524 859248363959/1000000000000"	46	0	"256 361133236143/500000000000"	44	0	"424 131345298303/200000000000"	45	0	"212 126979302719/500000000000"	42	0	"245 853825776819/1000000000000"
"CONFIRMATION_ODD"	"T5500_W025"	-20	-20	49	47	0	"161 9877524089/15625000000"	48	0	"388 1245196971/500000000000"	49	0	"182 170151099387/250000000000"	49	0	"500 428326942599/500000000000"	49	0	"219 293770436579/1000000000000"	49	0	"521 34691817891/40000000000"	49	0	"244 378484774687/500000000000"	49	0	"629 139468710653/200000000000"	49	0	"259 112160158907/500000000000"	49	0	"632 1214391619/62500000000"	49	0	"267 451559429657/500000000000"	49	0	"647 19614094821/50000000000"	49	0	"266 85797904101/125000000000"	49	0	"669 8629673823/50000000000"
"CONFIRMATION_ODD"	"T5500_W025"	-20	-10	49	45	0	"168 37173298889/1000000000000"	48	0	"427 63764307/8000000000"	49	0	"196 227708175509/250000000000"	49	0	"493 86081575293/100000000000"	49	0	"232 497143423831/500000000000"	49	0	"561 539420110641/1000000000000"	49	0	"256 972545064809/1000000000000"	49	0	"607 227906006269/250000000000"	49	0	"265 415353616429/500000000000"	49	0	"646 868915995873/1000000000000"	49	0	"270 82398820479/200000000000"	49	0	"660 6105623447/250000000000"	49	0	"272 62621450407/200000000000"	49	0	"634 20288879/125000000000"
"CONFIRMATION_ODD"	"T5500_W025"	-20	0	49	48	0	"148 420305160609/500000000000"	49	0	"447 203937800841/500000000000"	49	0	"212 53393497493/500000000000"	49	0	"501 349397493351/500000000000"	49	0	"241 922269062949/1000000000000"	49	0	"587 585723160619/1000000000000"	49	0	"257 356893133659/500000000000"	49	0	"638 36402201671/125000000000"	49	0	"264 442842909743/1000000000000"	49	0	"654 19181423939/1000000000000"	49	0	"270 233195204887/1000000000000"	49	0	"634 64097759121/100000000000"	49	0	"248 43387239593/125000000000"	49	0	"599 648147196987/1000000000000"
"CONFIRMATION_ODD"	"T5500_W025"	-20	10	45	43	0	"175 43070859047/50000000000"	45	0	"497 515929938507/1000000000000"	45	0	"219 868210114973/1000000000000"	45	0	"599 91061497419/100000000000"	45	0	"243 1439946737/100000000000"	45	0	"666 299781150743/1000000000000"	45	0	"260 17787776999/50000000000"	45	0	"695 30507825403/62500000000"	45	0	"279 531203211247/1000000000000"	45	0	"704 105598284827/1000000000000"	45	0	"263 94736853473/200000000000"	45	0	"655 812809743079/1000000000000"	45	0	"242 243255982557/250000000000"	45	0	"564 663391385233/1000000000000"
"CONFIRMATION_ODD"	"T5500_W025"	-20	20	46	46	0	"183 138140734501/200000000000"	46	0	"516 81465979457/1000000000000"	46	0	"227 151069379753/250000000000"	46	0	"652 26331835073/500000000000"	46	0	"263 143514096821/1000000000000"	46	0	"689 256973022627/500000000000"	46	0	"270 785012758557/1000000000000"	46	0	"694 209327333051/250000000000"	46	0	"284 296501277777/500000000000"	46	0	"680 117585894263/500000000000"	46	0	"264 67298796807/1000000000000"	46	0	"608 222369767409/500000000000"	46	0	"227 20449961329/250000000000"	44	0	"503 926154867/12500000000"
"CONFIRMATION_ODD"	"T5500_W025"	-10	-20	49	49	0	"184 171816071591/500000000000"	49	0	"487 2689853677/250000000000"	49	0	"215 772535394071/1000000000000"	49	0	"517 28414601431/1000000000000"	49	0	"238 17331507783/250000000000"	49	0	"595 201837218103/1000000000000"	49	0	"246 61453911723/100000000000"	49	0	"618 859124713959/1000000000000"	49	0	"257 875931417511/1000000000000"	49	0	"650 999883941133/1000000000000"	49	0	"267 61066314911/125000000000"	49	0	"654 866203787483/1000000000000"	49	0	"262 933849244193/1000000000000"	49	0	"645 93892631483/500000000000"
"CONFIRMATION_ODD"	"T5500_W025"	-10	-10	49	49	0	"192 4763460543/200000000000"	49	0	"501 223630580993/1000000000000"	49	0	"221 181090524047/200000000000"	49	0	"569 86794979611/200000000000"	49	0	"245 62300525253/62500000000"	49	0	"612 149341894239/250000000000"	49	0	"257 356893133659/500000000000"	49	0	"638 36402201671/125000000000"	49	0	"266 68830786741/500000000000"	49	0	"654 201550621029/500000000000"	49	0	"264 408042307519/500000000000"	49	0	"653 125223892733/500000000000"	49	0	"271 362509106807/1000000000000"	49	0	"607 29133230899/1000000000000"
"CONFIRMATION_ODD"	"T5500_W025"	-10	0	49	48	0	"200 884598944217/1000000000000"	49	0	"512 322910175059/500000000000"	49	0	"230 383423671633/1000000000000"	49	0	"576 25698721489/40000000000"	49	0	"250 458605406133/1000000000000"	49	0	"600 140411440027/200000000000"	49	0	"262 124494543231/500000000000"	49	0	"650 51374803057/500000000000"	49	0	"276 560739650019/1000000000000"	49	0	"647 494145720059/1000000000000"	49	0	"275 25710043799/250000000000"	49	0	"646 925745650781/1000000000000"	49	0	"247 37037826749/100000000000"	49	0	"568 616926154467/1000000000000"
"CONFIRMATION_ODD"	"T5500_W025"	-10	10	46	46	0	"206 318778803077/500000000000"	46	0	"582 107482467293/250000000000"	46	0	"235 40651387489/100000000000"	46	0	"663 92676669533/250000000000"	46	0	"257 40062226417/500000000000"	46	0	"685 950957318469/1000000000000"	46	0	"269 483308273097/1000000000000"	46	0	"694 209327333051/250000000000"	46	0	"274 127739811209/200000000000"	46	0	"701 312504606559/1000000000000"	46	0	"258 70293283879/250000000000"	46	0	"661 530799664713/1000000000000"	46	0	"241 64433830177/1000000000000"	46	0	"559 117851863361/125000000000"
"CONFIRMATION_ODD"	"T5500_W025"	-10	20	45	45	0	"212 19986724733/100000000000"	45	0	"591 234658746773/500000000000"	45	0	"247 199988491731/500000000000"	45	0	"672 351945637681/1000000000000"	45	0	"266 996711115271/1000000000000"	45	0	"708 274539791773/500000000000"	45	0	"278 3832135027/12500000000"	45	0	"693 95080716523/200000000000"	45	0	"264 104464239539/125000000000"	45	0	"678 47956723361/100000000000"	45	0	"252 159932894579/500000000000"	45	0	"580 21565216821/62500000000"	44	0	"215 509212127513/1000000000000"	43	0	"428 444914913487/500000000000"
"CONFIRMATION_ODD"	"T5500_W025"	0	-20	49	49	0	"219 94411662071/250000000000"	49	0	"497 28562757261/50000000000"	49	0	"238 128266950241/500000000000"	49	0	"544 21625189123/25000000000"	49	0	"252 116354984671/250000000000"	49	0	"579 955097202473/1000000000000"	49	0	"257 290572891989/1000000000000"	49	0	"611 146885148877/250000000000"	49	0	"267 141492237429/500000000000"	49	0	"619 62590590543/200000000000"	49	0	"267 204261311723/250000000000"	49	0	"636 618370480837/1000000000000"	49	0	"265 718674502821/1000000000000"	49	0	"597 834324344363/1000000000000"
"CONFIRMATION_ODD"	"T5500_W025"	0	-10	50	50	0	"224 113347499401/250000000000"	50	0	"520 96937907139/500000000000"	50	0	"248 3307695079/20000000000"	50	0	"551 126196886251/250000000000"	50	0	"263 338968673/8000000000"	50	0	"592 821705269117/1000000000000"	50	0	"263 61111491233/250000000000"	50	0	"617 552178394439/1000000000000"	50	0	"273 60850339059/125000000000"	50	0	"622 26410276983/500000000000"	50	0	"272 4851063539/7812500000"	50	0	"623 346609757547/500000000000"	50	0	"256 656135237863/1000000000000"	50	0	"591 265373406697/1000000000000"
"CONFIRMATION_ODD"	"T5500_W025"	0	0	50	50	0	"229 315281259337/1000000000000"	50	0	"525 799314437817/1000000000000"	50	0	"259 98642744943/1000000000000"	50	0	"570 79865542043/1000000000000"	50	0	"262 14026765357/50000000000"	50	0	"620 220996538861/500000000000"	50	0	"268 422133663089/1000000000000"	50	0	"616 673914255231/1000000000000"	50	0	"273 973263302189/1000000000000"	50	0	"642 76590777989/125000000000"	50	0	"267 64940629433/125000000000"	50	0	"609 435707547089/500000000000"	50	0	"241 533623033007/1000000000000"	50	0	"558 220658051481/1000000000000"
"CONFIRMATION_ODD"	"T5500_W025"	0	10	47	47	0	"239 486361388073/1000000000000"	47	0	"637 14548511839/100000000000"	47	0	"262 615840029803/1000000000000"	47	0	"649 909995829979/1000000000000"	47	0	"266 33422509987/100000000000"	47	0	"668 175451404453/1000000000000"	47	0	"275 54883121243/62500000000"	47	0	"673 112878266661/125000000000"	47	0	"272 981443043547/1000000000000"	47	0	"652 457343645869/500000000000"	47	0	"260 66516800787/250000000000"	47	0	"599 23867248613/100000000000"	47	0	"244 300784706507/1000000000000"	47	0	"521 920502593/6250000000"
"CONFIRMATION_ODD"	"T5500_W025"	0	20	47	47	0	"242 660413720603/1000000000000"	47	0	"660 15357870599/500000000000"	47	0	"262 576827325543/1000000000000"	47	0	"649 179840558753/250000000000"	47	0	"267 587851357761/1000000000000"	47	0	"671 813976370249/1000000000000"	47	0	"276 7210347843/25000000000"	47	0	"679 193832609999/500000000000"	47	0	"273 236132448627/250000000000"	47	0	"629 567230976087/1000000000000"	47	0	"243 874493414887/1000000000000"	47	0	"569 234418570061/250000000000"	47	0	"201 6428377153/1000000000000"	45	0	"383 69998588461/100000000000"
"CONFIRMATION_ODD"	"T5500_W025"	10	-20	50	50	0	"242 292411697959/1000000000000"	50	0	"567 58669127273/125000000000"	50	0	"259 7731472181/500000000000"	50	0	"573 117662322371/125000000000"	50	0	"261 10356966659/12500000000"	50	0	"607 878795845691/1000000000000"	50	0	"263 61111491233/250000000000"	50	0	"613 517674216813/1000000000000"	50	0	"273 386634170009/1000000000000"	50	0	"615 121297822007/125000000000"	50	0	"269 34962789223/40000000000"	50	0	"631 226812291033/500000000000"	50	0	"270 52230030419/62500000000"	50	0	"611 998417234309/1000000000000"
